id,rated,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,opening_name,Number of moves in the opening phase
9mpw3gDD,True,75,resign,black,10+2,dkattir,1791,mansoor_k11,1484,Slav Defense: Three Knights Variation,7
UKnkBOk3,True,121,resign,black,10+0,dkattir,1803,rondinei,1778,Queen's Gambit Declined: Harrwitz Attack,9
KlTlO153,True,45,mate,white,10+0,dimagic,1805,dkattir,1815,Queen's Gambit Refused: Albin Countergambit |  Normal Line,7
c98csx4I,True,44,resign,black,10+0,citrus,1838,dkattir,1818,Slav Defense: Winawer Countergambit,6
Anmejk1L,True,64,mate,black,10+0,dkattir,1829,phlegethon_m,1843,Nimzo-Indian Defense: Saemisch Variation |  Accelerated,9
HGR9b0rH,True,116,draw,draw,10+0,dkattir,1832,kareematte,1752,Modern Defense,2
wtr94wMS,True,126,mate,black,10+0,mansoor_k11,1616,dkattir,1826,Sicilian Defense: Bowdler Attack,3
WCHGWqz0,True,61,resign,white,10+0,dkattir,1820,mansoor_k11,1621,Slav Defense: Three Knights Variation,7
lvinHTlc,True,72,mate,black,10+0,mansoor_k11,1627,dkattir,1814,Sicilian Defense: Bowdler Attack,3
d5pba0P0,True,41,resign,black,10+2,dkattir,1833,mansoor_k11,1609,Ruy Lopez: Open Variations |  Open Variation,10
kTodmP79,True,10,resign,black,10+0,novicepatzer,1862,dkattir,1827,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5
mCLwBASx,True,121,resign,white,10+0,bolivonv,1817,dkattir,1839,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5
lOfTgtom,True,45,draw,draw,10+0,dkattir,1838,marbeg,1877,Nimzo-Indian Defense: Ragozin Variation,8
DgVuzOOf,True,88,mate,black,10+0,dkattir,1860,mansoor_k11,1496,Ruy Lopez: Berlin Defense |  Rio Gambit Accepted,8
jcFg0eru,True,88,mate,black,10+0,mansoor_k11,1499,dkattir,1857,Hungarian Opening: Reversed Modern Defense,4
iElViQzp,True,93,resign,white,10+0,dkattir,1854,mansoor_k11,1502,Slav Defense: Three Knights Variation,7
YcLSKpR0,True,58,resign,black,10+0,mansoor_k11,1505,dkattir,1851,Sicilian Defense: Lasker-Dunne Attack,3
oZ5dp4AQ,True,35,resign,white,10+0,nepnoob,1860,dkattir,1863,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5
A3uFetJ6,True,60,mate,black,10+0,mansoor_k11,1516,dkattir,1860,Sicilian Defense: Bowdler Attack,3
rhCRjGwn,True,34,resign,white,10+0,dkattir,1857,mansoor_k11,1519,Slav Defense: Three Knights Variation,7
9YPqLdhE,True,101,mate,white,10+0,dkattir,1854,mansoor_k11,1523,Ruy Lopez: Berlin Defense #2,6
hjeCBHxi,True,88,mate,black,10+0,mansoor_k11,1526,dkattir,1850,Nimzo-Larsen Attack: Classical Variation,2
vW0j5ibe,True,54,resign,black,10+0,dkattir,1862,rangerbiru,1843,King's Indian Defense: Zinnowitz Variation,11
tx2crtq7,True,173,draw,draw,10+0,rampras,1954,dkattir,1859,Queen's Pawn Game: Steinitz Countergambit,4
dMWfSzMe,True,104,resign,white,10+0,meowingtons,1816,dkattir,1872,Sicilian Defense: Bowdler Attack,3
Etwd4HtI,True,178,draw,draw,10+0,dkattir,1872,ljuba1947,1876,Semi-Slav Defense,8
XA9O9UxY,True,72,resign,black,10+0,sigiar,1830,dkattir,1861,English Opening: Caro-Kann Defensive System,2
aWwcCPac,True,84,resign,black,10+0,mansoor_k11,1509,dkattir,1859,Sicilian Defense: Old Sicilian,4
8ce1CIqr,True,71,resign,white,10+0,dkattir,1856,mansoor_k11,1517,Ruy Lopez,5
kxFHWJzc,True,71,mate,white,10+0,dkattir,1853,mansoor_k11,1525,Nimzowitsch-Larsen Attack,3
DlkJqRbk,True,49,mate,white,10+0,dkattir,1850,mansoor_k11,1528,Slav Defense: Modern,6
pPAVei4t,True,50,mate,black,10+0,dkattir,1860,jakerva,1886,Budapest Defense: Adler Variation,7
xu4xNdC9,True,30,resign,black,10+0,dkattir,1871,mauritius,1865,Gruenfeld Defense: Three Knights Variation |  Petrosian System,9
3EooFk0v,True,69,mate,white,10+0,dkattir,1868,mansoor_k11,1519,Semi-Slav Defense,8
35svmsjW,True,142,outoftime,black,10+0,mansoor_k11,1522,dkattir,1865,Sicilian Defense: Bowdler Attack,3
kJtVFmOf,True,102,resign,black,10+0,blueavocado,1852,dkattir,1855,Queen's Gambit Refused: Albin Countergambit,4
OKrcdp0c,True,58,resign,black,5+5,jmzeut,1536,bigdimmer,1796,Italian Game,5
e8rR9jyz,True,39,resign,white,10+0,mamadmeshk,2162,jmzeut,1538,Pirc Defense #3,6
PWPD1UDe,True,61,resign,white,10+0,jmzeut,1509,yawade,1482,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation,8
AEgFqBgq,True,39,resign,white,10+0,jmzeut,1467,pyta,1563,Pirc Defense: Austrian Attack,7
4shcKmhA,True,118,resign,black,10+0,jmzeut,1474,rechevi,1839,Italian Game,5
yJzC5zFL,True,24,resign,black,15+0,hamidreza,1327,grandmayor,1450,Italian Game: Anti-Fried Liver Defense,6
rHzHRIIT,True,14,resign,black,15+0,hamidreza,1338,diamondinleague,1356,King's Pawn Game: Wayward Queen Attack,3
RfkheqrO,True,20,resign,black,15+0,hamidreza,1355,totamoscal,1450,French Defense: Exchange Variation,5
2eqXVpP5,True,11,resign,black,15+0,alexeyd,1147,hamidreza,1355,King's Pawn Game: Wayward Queen Attack,3
Mn6aGi4u,True,12,resign,white,15+0,hamidreza,1341,turanian,1421,King's Pawn Game: Wayward Queen Attack,3
HyO5ajHa,True,111,resign,white,15+0,adi_tiwari,1458,hamidreza,1373,Ruy Lopez: Berlin Defense #2,6
aY5EPT2f,True,36,resign,white,15+0,hamidreza,1360,petio,1388,King's Pawn Game: Wayward Queen Attack,3
SImnUL33,True,41,resign,black,15+0,petio,1401,hamidreza,1346,Ponziani Opening,5
FGB1BW3D,True,26,resign,black,15+0,hamidreza,1353,dtfvmd,1542,Scandinavian Defense: Icelandic-Palme Gambit,6
gJHPPX3g,True,29,mate,white,15+0,hamidreza,1333,koroleva03,1586,French Defense: Normal Variation,3
N8evq1pQ,True,49,outoftime,white,15+0,mayaapof,1753,hamidreza,1335,English Opening: Anglo-Scandinavian Defense,2
W5dghnqv,True,38,mate,black,15+0,hamidreza,1337,wlira,1720,King's Pawn Game: Wayward Queen Attack,3
krvzi32D,True,23,resign,white,15+0,wlira,1718,hamidreza,1340,King's Gambit Accepted |  MacLeod Defense,6
LeT5GZHv,True,46,mate,black,15+0,hamidreza,1347,nprpa,1677,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,4
NhdW4wLe,True,55,resign,black,15+0,stevefloyd,1391,hamidreza,1345,Russian Game: Damiano Variation,6
PPMQY97x,True,100,mate,black,15+0,hamidreza,1351,lgoldl,1674,King's Pawn Game: Wayward Queen Attack,3
TDI0sYub,True,63,resign,white,15+0,tomii69,1524,hamidreza,1358,Four Knights Game: Italian Variation,8
RWzHix4u,True,46,mate,black,15+0,hamidreza,1362,zubejan,1650,King's Pawn Game: Wayward Queen Attack,3
xoB7ovFU,True,49,resign,white,15+0,zubejan,1646,hamidreza,1365,Bishop's Opening: Berlin Defense,4
Wh2KzUkW,True,47,resign,black,15+0,elyshev94,1456,hamidreza,1369,Ruy Lopez: Bird Variation,6
GEgmLiqq,True,35,resign,black,15+0,hamidreza,1378,elyshev94,1447,King's Pawn Game: Wayward Queen Attack,3
549ljcit,True,23,resign,black,15+0,elyshev94,1461,hamidreza,1364,Ruy Lopez: Berlin Defense #2,6
CNXZuGKF,True,4,resign,black,15+0,iklit,1141,hamidreza,1358,Blackmar-Diemer Gambit,3
jhMjICvx,True,7,resign,white,15+0,hamidreza,1353,iklit,1148,King's Pawn Game: Wayward Queen Attack,3
JkYN9sxq,True,26,resign,black,15+7,farinalto,1429,hamidreza,1333,Italian Game: Scotch Gambit |  Walbrodt-Baird Gambit,11
lc0dqtOa,True,47,mate,white,15+7,hamidreza,1323,whatawhata,1281,Sicilian Defense: Modern Variations |  Main Line,8
8BWRHgGB,True,26,outoftime,black,15+7,hamidreza,1334,khaledalansary,1345,Alekhine Defense: Scandinavian Variation,4
EV2ID4m3,True,22,mate,black,15+7,khaledalansary,1360,hamidreza,1332,Van't Kruijs Opening,1
YQZ1iSK6,True,70,mate,black,15+7,hamidreza,1332,wangelillo,1372,King's Pawn Game: Wayward Queen Attack,3
EYWHfTh2,True,52,resign,black,15+7,hamidreza,1363,katerina1965,1623,French Defense: Exchange Variation,5
evNyUkA1,False,44,resign,white,20+60,escultor_de_mates4x4,2367,naranjuz,1760,Indian Game,2
uhF7s9Bf,True,104,resign,black,10+0,cdwood44,1446,sashavaluev,1436,Pirc Defense: Byrne Variation,7
H8uqM1eY,True,67,resign,black,10+0,andyrock,1424,cdwood44,1421,Italian Game,5
CWm5CWdm,True,43,mate,white,2+10,mamoot,1270,salemchess5,1277,Pirc Defense #5,3
H1C8rWNA,True,37,resign,black,45+1,cam999,1597,salemchess5,1500,Mikenas Defense,2
TFkSBf06,False,47,outoftime,white,8+0,drtruth,1598,salemchess5,1500,Russian Game: Damiano Variation |  Kholmov Gambit,8
KLX1ZlMf,True,34,outoftime,black,15+0,rpathak01,1159,enopata,1745,Scandinavian Defense: Modern Variation #2,4
KivfOGNs,True,26,resign,white,15+0,enopata,1744,rpathak01,1163,Ruy Lopez: Berlin Defense #2,6
5WS4IJsk,True,56,outoftime,black,10+0,rpathak01,1305,theanswer13,1497,King's Gambit Accepted |  MacLeod Defense,6
z3kwz6UM,True,42,mate,black,7+7,rpathak01,1385,ericdaniel04,1740,Owen Defense,2
NbcolcxB,True,33,resign,black,15+0,abdullah116,1786,nightofblacksnow,1817,Sicilian Defense: Paulsen Variation,10
xRTiYoeE,False,46,mate,black,10+0,urnoobatchess,1494,nightofblacksnow,1817,Indian Game: Anti-Nimzo-Indian,5
llot59Uv,False,17,mate,white,10+0,nightofblacksnow,1817,urnoobatchess,1494,Queen's Gambit Accepted: Central Variation |  McDonnell Defense |  Somov Gambit,7
46rAHp3H,False,44,mate,black,10+0,urnoobatchess,1494,nightofblacksnow,1817,Indian Game: Seirawan Attack,5
kg5EXAMH,True,98,resign,black,10+0,willyjohnson,2227,federico57,2271,Ruy Lopez: Morphy Defense |  Anderssen Variation,9
eiMFynHs,True,112,draw,draw,10+0,federico57,2273,willyjohnson,2225,Sicilian Defense,4
B4dmevRc,True,63,resign,white,10+0,jorgeperezg,2277,willyjohnson,2235,Semi-Slav Defense: Normal Variation,10
laTeF4OJ,True,100,resign,black,10+0,willyjohnson,2245,trevorrogers95,2264,Rat Defense: Small Center Defense,4
taBSKhts,True,61,resign,white,10+0,bosspotato,2279,willyjohnson,2255,Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Panov Variation,17
2ovQRyGR,True,77,resign,white,10+0,willyjohnson,2242,garnek123,2305,Sicilian Defense: Closed Variation,11
TtgHvdCQ,True,93,resign,white,10+0,vrn_chess,2263,willyjohnson,2253,Sicilian Defense: Canal Attack |  Main Line,6
g3NXZu2C,True,68,draw,draw,10+0,willyjohnson,2252,blackdragon7,2295,Sicilian Defense: Closed Variation,3
cbXiaZaO,True,164,mate,black,10+0,chessfrois,2239,willyjohnson,2241,Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Modern Line,17
PkvrSIO3,True,71,resign,white,10+0,yunibar,2232,willyjohnson,2252,Sicilian Defense: Dragon |  6.Be3,11
AZXH3eAB,True,55,resign,white,10+0,willyjohnson,2241,yunibar,2244,Alekhine Defense: Exchange Variation,9
UlclyHhJ,True,90,resign,black,10+0,bnd,2231,willyjohnson,2230,Sicilian Defense: Dragon Variation |  Classical Variation #2,11
kilzHoHh,True,52,resign,black,10+0,willyjohnson,2239,jurgen1a,2321,Sicilian Defense: Closed Variation |  Korchnoi Defense,6
Ea2ze1rk,True,39,mate,white,30+0,mbafna,1758,shadow1031,1387,Sicilian Defense: Closed #2,5
wN6zTdQA,True,80,mate,black,30+0,shadow1031,1389,mbafna,1755,Ruy Lopez: Morphy Defense |  Schliemann Defense Deferred,8
ZM59xIhk,True,69,mate,white,15+0,happyb,1330,shadow1031,1403,Sicilian Defense: Bowdler Attack,3
vSvZtuDt,True,34,resign,black,15+0,shadow1031,1412,nevaliashka,1492,Sicilian Defense,4
hmne6AX1,True,56,resign,black,15+0,shadow1031,1426,plzgnn,1357,King's Knight Opening,3
274nvP13,True,107,resign,white,8+0,menofnoego,1462,shadow1031,1437,Sicilian Defense: Scheveningen Variation,10
hOFH4tOG,True,42,resign,black,30+0,shadow1031,1449,marco2017cowboy,1463,Ponziani Opening: Jaenisch Counterattack,6
S7ndrwb1,True,79,mate,white,20+0,schach_2000,1548,shadow1031,1458,Sicilian Defense: Bowdler Attack,3
9aIAHDrH,False,49,mate,white,15+0,shadow1031,1458,minecrafters,1459,Ruy Lopez: Steinitz Defense,6
qvdrWSe6,True,77,resign,black,30+0,holyvice,1526,shadow1031,1443,Queen's Pawn Game: Mason Attack,3
ksuew2vn,True,56,resign,white,8+0,shadow1031,1428,tmontechess44,1510,Modern Defense: Standard Defense,6
LcDdezGA,False,38,resign,black,10+0,aident69,1500,shadow1031,1428,Kadas Opening,1
1dJ5WPia,True,84,resign,black,10+0,shadow1031,1432,fatsmith,1700,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5
5S0j1Hqk,True,87,resign,white,10+0,azamat_shev,1629,shadow1031,1439,Queen's Pawn Game: Chigorin Variation,4
1Xxuctgq,True,103,resign,white,10+0,blackdragon07,1879,shadow1031,1441,Sicilian Defense: Smith-Morra Gambit #2,3
VrHfgloX,True,95,outoftime,white,10+0,shadow1031,1422,wrangley,1635,Ruy Lopez: Morphy Defense |  Caro Variation,8
d3dGitBK,True,89,mate,white,30+0,shadow1031,1412,e1963,1344,Robatsch (Modern) Defense,4
0FcSXGcg,True,39,resign,white,10+0,mr_greek,2003,shadow1031,1413,Queen's Pawn Game: Chigorin Variation,4
Xu6C8AxF,True,47,resign,white,10+0,shadow1031,1407,wubba_lubba_dub_dub,1222,Ruy Lopez: Bird Variation,6
bIPimi57,False,19,resign,black,10+0,mirtance,1348,shadow1031,1407,Sicilian Defense: Mengarini Variation,3
gTsQHx2J,False,81,resign,black,20+0,shadow1031,1407,fabo84,1347,Ruy Lopez: Morphy Defense,9
SpKLaYXd,False,44,resign,white,10+0,jacr42,1492,shadow1031,1407,Queen's Pawn Game: Chigorin Variation,3
SOlme3hX,False,32,resign,black,15+0,tinku123,1500,shadow1031,1407,Van't Kruijs Opening,1
QYHJTzmH,False,37,resign,white,10+0,kancut,1500,shadow1031,1407,Queen's Pawn Game: Symmetrical Variation,4
tkunqkLD,True,69,mate,white,15+0,metiss141,1413,shadow1031,1419,Semi-Slav Defense: Main Line,9
oNZK9431,False,79,resign,black,30+0,shadow1031,1419,roelee,1500,Ruy Lopez: Berlin Defense |  Rio Gambit Accepted,8
LZTDk3JI,True,109,draw,draw,15+0,shadow1031,1417,davidul,1463,Ruy Lopez: Berlin Defense |  Beverwijk Variation,8
PTOaoJqW,True,53,resign,white,10+0,edimarlon,1421,shadow1031,1430,Sicilian Defense: Kramnik Variation,5
Ro7p49dX,True,38,mate,black,10+0,javig,1417,shadow1031,1417,Sicilian Defense,2
ilDxAD66,True,32,resign,black,10+0,shadow1031,1422,irakli90,1706,Owen Defense,2
ajJfXUpZ,True,71,resign,black,10+0,nikaeradze,1864,shadow1031,1398,Sicilian Defense: Smith-Morra Gambit #2,3
NBb4zvXf,True,31,mate,white,10+0,muhammadafifi,1443,shadow1031,1410,Sicilian Defense: Smith-Morra Gambit #2,3
DeZlqBiA,True,92,resign,black,10+0,shadow1031,1411,fairypony,1916,Queen's Pawn Game: Anti-Torre,4
uLoMUYm2,True,60,resign,black,10+0,issammaroc,1412,shadow1031,1398,Sicilian Defense: Closed,4
RhzE6t6A,True,83,resign,black,10+0,shadow1031,1409,sata77,1468,Philidor Defense #2,4
762SKlGb,True,103,resign,white,10+0,tnashe99,1739,shadow1031,1412,Semi-Slav Defense,8
smzTCkGH,True,51,resign,black,10+0,deadude,1439,shadow1031,1390,Sicilian Defense: Kan Variation |  Knight Variation,9
9mCmLMHc,False,34,outoftime,black,20+0,kreedome,1500,waltersobshak,1500,Van Geet Opening: Reversed Nimzowitsch,2
B2bRaocj,False,4,mate,black,10+2,kreedome,1500,flawed,1829,Bird Opening: From's Gambit,2
35tQ6S31,False,18,resign,black,8+1,kreedome,1500,drv15,1500,Kadas Opening,1
UHgM0rej,True,20,outoftime,black,30+0,aleksandr160276,1679,divu7,1640,French Defense #2,2
wqtUPQiE,True,42,resign,black,10+0,harimato,1769,divu7,1624,Queen's Pawn Game: Mason Attack,3
WL2TdT5U,True,151,draw,draw,20+11,divu7,1632,zen32,1621,Old Indian Defense,4
vLTa2z95,True,126,resign,black,10+3,pase4nik,1568,divu7,1622,English Opening: Anglo-Scandinavian Defense,2
2h0lAzHI,True,51,resign,white,5+12,eugene2013,1755,divu7,1630,French Defense: Advance Variation |  Paulsen Attack,9
sEqxoP98,True,67,resign,white,10+60,divu7,1615,mini23,1731,Queen's Gambit Accepted: Old Variation,5
ZT1d9Hq7,True,46,resign,black,5+8,brko61,1781,divu7,1598,French Defense: La Bourdonnais Variation,3
sHIXaX1A,True,30,resign,black,10+5,divu7,1625,navid777,1668,Slav Defense: Modern Line,5
jBzQxlzq,True,123,resign,white,10+30,miroslav1948,1980,divu7,1627,French Defense: Steinitz Attack,3
Ux3Koyg6,True,76,resign,black,10+0,saezuri,1555,divu7,1618,French Defense: Classical Variation |  Steinitz Variation,7
8UyVCYlV,True,44,resign,white,10+0,divu7,1614,vkmansftw,1318,Old Benoni Defense,2
TZe8FKNr,True,112,mate,black,10+0,dannym,1587,divu7,1604,French Defense: Knight Variation,3
D70GNhpE,True,60,outoftime,black,10+10,divu7,1608,dulepvc19,1875,English Defense #2,2
kwV4pATZ,True,18,resign,black,10+0,iugoh,1347,divu7,1604,French Defense: Advance Variation #4,6
3NKNzfif,True,49,resign,black,10+0,antigonus,1520,divu7,1595,French Defense: Knight Variation,3
2H4AH7a6,True,69,resign,white,15+15,divu7,1614,moob,1607,Queen's Gambit Refused: Baltic Defense |  Pseudo-Slav,8
DZ0WtLxJ,True,66,resign,black,10+10,myron1950,1589,divu7,1604,Queen's Pawn Game #2,3
D2yFkvW1,True,50,mate,black,15+15,divu7,1616,amithashetty,1802,Queen's Gambit Declined,4
4rT7OqAz,True,46,resign,black,15+15,abhay2188,1474,divu7,1609,French Defense: Advance Variation #2,7
34FOx55a,True,60,resign,black,15+15,divu7,1621,skakkolomatto,1566,Slav Defense,4
H5tW7Tvm,True,52,resign,black,10+0,divu7,1631,bin16tan,1665,Queen's Gambit Refused: Marshall Defense,4
m5Dj1iXJ,True,52,mate,black,10+0,anoona,1545,divu7,1622,French Defense: Advance Variation |  Paulsen Attack,9
A1fCNMFW,True,51,mate,white,10+0,corgih,1636,divu7,1633,French Defense: Advance Variation #4,6
p9oSSgxA,True,27,resign,white,5+5,divu7,1631,arsh01042002,1284,Queen's Gambit Refused: Marshall Defense,4
tURKNPMO,True,32,resign,black,20+1,antonzyryanov,1743,divu7,1616,French Defense: Knight Variation,3
BU9xWocT,True,39,resign,white,20+1,divu7,1600,antonzyryanov,1761,Queen's Gambit Accepted: Old Variation,5
ETt2B8v3,True,49,resign,white,10+0,dp3000,1629,divu7,1611,French Defense: Advance Variation |  Paulsen Attack,9
K930eIsR,True,158,mate,black,10+0,perunswolf,1675,divu7,1597,Slav Defense: Three Knights Variation,7
tZJQJoof,True,51,resign,white,10+0,divu7,1590,sergej94,1461,Queen's Pawn,2
JCYyLE0t,True,94,resign,black,10+0,igor9755,1316,divu7,1586,French Defense: Knight Variation,3
vuulh20Y,True,102,mate,black,10+0,klopstockus,1555,divu7,1569,Queen's Gambit Declined: Tarrasch Defense |  Pseudo-Tarrasch,6
HchSDKVl,True,135,mate,white,20+15,divu7,1555,javad_korani,1454,Queen's Gambit Accepted: Old Variation,5
fhuj2XYC,True,55,mate,white,10+0,jafar_shidiq,1548,divu7,1567,French Defense: Advance Variation |  Paulsen Attack,9
P9aQWLXq,True,55,resign,white,30+2,divu7,1555,pooya_17,1576,Queen's Gambit Accepted: Old Variation,5
SnCOFKWX,True,95,resign,black,5+9,divu7,1562,raudo1906,1715,Old Indian Defense: Tartakower-Indian,6
Ho0qA0bI,True,69,resign,white,10+0,vvaassee,1812,divu7,1575,French Defense: Exchange Variation,5
2TWT4BwJ,True,31,mate,white,10+0,chelis1,1306,willoh101,1409,Queen's Pawn Game: Mason Attack,3
Ff26QT2x,True,34,mate,black,10+0,willoh101,1411,willoh,1953,Center Game: Hall Variation,7
IJkKcDwC,False,57,mate,white,10+0,lorek,1764,willoh101,1411,Scotch Game,5
4oRK5j5j,True,57,resign,white,10+0,hassom1233,1908,willoh101,1414,Queen's Pawn Game #2,3
rCQJEPJn,True,57,mate,white,10+0,siavash1338,1657,willoh101,1384,Queen's Pawn Game #3,4
j8D20AmA,True,114,resign,white,10+0,cullarvega,1570,willoh101,1440,Queen's Gambit Declined,4
xQBxxTgm,True,27,resign,white,10+0,willoh101,1405,goldgamer777,1437,Queen's Pawn Game: Chigorin Variation,3
1vMMCv0K,True,39,resign,white,10+0,lawrenman,1670,willoh101,1485,Queen's Gambit Declined: Three Knights Variation,7
m4vtDHAk,True,26,resign,black,10+0,willoh101,1487,pitrinu,2097,Queen's Pawn Game: Chigorin Variation,4
jPpQ6R4k,True,55,mate,white,10+0,willoh101,1461,dangerous_pi,1388,English Opening: Symmetrical Variation |  Normal Variation,3
AcJJHGhQ,False,35,resign,white,150+8,flaizhen,1500,willoh101,1505,Four Knights Game: Spanish Variation |  Classical Variation,8
pV18ADPQ,False,4,draw,draw,150+8,willoh101,1505,flaizhen,1500,Queen's Pawn Game: Chigorin Variation,4
Fj89Jotd,False,26,resign,white,30+30,zeedo,1496,willoh101,1505,Alekhine Defense: Normal Variation,4
gZZQrcqj,True,33,resign,white,10+0,btdgod123,1581,willoh101,1545,Queen's Gambit Refused: Austrian Defense,4
hc7hvuyc,True,139,mate,white,10+0,lawrenman,1714,willoh101,1577,Queen's Gambit Refused: Marshall Defense,4
KRg4Web6,True,67,resign,white,15+15,smndst95,1039,quantumninja,1070,French Defense: King's Indian Attack,3
v8jHnifC,True,118,mate,black,10+6,quantumninja,1077,cjhagberg,1299,Van't Kruijs Opening,1
nDKoDOCM,True,67,resign,black,180+180,maxgy,970,quantumninja,1065,French Defense #2,2
8Er7WQcQ,True,104,resign,black,7+3,iechoic,1962,z52,2091,French Defense: Advance Variation |  Nimzowitsch Gambit,9
yXrbhGP5,True,73,outoftime,white,5+5,iechoic,1884,chizzalr,1870,Sicilian Defense: Smith-Morra Gambit,5
FLeozIu7,True,85,resign,white,15+0,iechoic,1686,makedeal,2166,Nimzo-Indian Defense: Huebner Variation |  Rubinstein Variation,9
USknbieg,True,14,draw,draw,5+180,whyisthat,1774,iechoic,1648,French Defense: Rubinstein Variation |  Blackburne Defense,8
GmvmxQck,True,81,outoftime,white,8+0,falcon3404,1348,futuremaster01,1272,Four Knights Game: Italian Variation,7
PI69Vw5p,True,45,mate,white,8+0,futuremaster01,1257,falcon3404,1362,Four Knights Game: Spanish Variation |  Classical Variation,8
xNZHGp5L,True,33,mate,white,15+0,falcon3404,1352,pedrovolpiano,1352,Russian Game: Three Knights Game,5
TGAw6XaL,True,103,resign,white,10+0,superyoid,1546,falcon3404,1357,Ruy Lopez: Berlin Defense #2,6
FNVxjkNJ,True,59,resign,black,10+0,falcon3404,1357,spideysenses,1369,Ruy Lopez: Exchange Variation,7
mJjpKNyT,True,30,mate,black,5+5,falcon3404,1371,geminitilidie,1270,King's Pawn Game: McConnell Defense,4
Tdsz8ULp,True,27,resign,black,5+5,geminitilidie,1279,falcon3404,1363,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,5
A9NtJC3n,True,83,resign,white,10+0,falcon3404,1354,wilmersun,1289,Caro-Kann Defense: Exchange Variation,5
y7mw3Kjq,True,76,mate,black,10+0,espinete1982,1319,falcon3404,1343,Queen's Pawn Game: Mason Attack,3
bGwWMbOf,False,50,resign,black,10+0,bluejesse,1500,onuzq,1500,Sicilian Defense: Snyder Variation,3
LgfdNznO,False,53,resign,white,10+0,onuzq,1500,bluejesse,1500,Scotch Game,5
yCm5MwoO,True,60,resign,white,5+8,jabekens,1948,nigelfaragemep,1864,Caro-Kann Defense: Advance Variation,5
KI4mKScL,True,23,resign,black,5+8,hldden,1292,jabekens,1947,Queen's Gambit Declined,4
eMwvxqKi,True,23,outoftime,white,5+8,jabekens,1941,arina6,1687,Alekhine Defense: Mokele Mbembe |  Vavra Defense,6
UpruLh18,True,89,mate,white,5+8,jabekens,1938,l0rdsn0w,1500,Italian Game: Classical Variation #2,7
770fOHXL,True,59,mate,white,5+8,jabekens,1925,pavan_8317,1839,Pirc Defense #5,3
ojBHLVkk,True,92,resign,black,5+8,vini700,1853,jabekens,1912,Sicilian Defense: Smith-Morra Gambit Accepted |  Scheveningen Formation,12
xnt8xTov,True,37,resign,white,5+8,jabekens,1898,youngfischer,1852,Sicilian Defense: Paulsen Variation |  Normal Variation,9
Uqxw0Uk6,True,62,mate,black,5+8,highcor,1432,jabekens,1895,Sicilian Defense: Smith-Morra Gambit #2,3
txEsg4LS,True,75,resign,white,5+8,migarbi,1916,jabekens,1911,Queen's Pawn Game,2
K5JwvK81,True,24,resign,black,5+8,jabekens,1932,neaz,1839,Sicilian Defense: Sozin Attack |  Leonhardt Variation,12
